1486	3	a	an elegant and sly deadpan comedy .
1487	4	a	the way the roundelay of partners functions 
1488	3	a	land 
1489	3	a	` blue crush ' swims away with the sleeper movie of the summer award .
1490	4	a	you 're not merely watching history 
1491	2	a	a chick flick for guys .
1492	3	a	it 's mildly entertaining 
1493	1	a	but it 's hardly a necessary enterprise .
1494	1	a	the quiet american is n't a bad film 
1495	2	a	as home movie gone haywire 
1496	3	a	in its treatment of the dehumanizing and ego-destroying process of unemployment 
1497	2	a	like an episode of mtv 's undressed 
1498	4	a	a sensitive 
1499	3	a	it 's not just a feel-good movie 
1500	4	a	you feel good 
1501	3	a	it 's a piece of handiwork that shows its indie tatters and self-conscious seams in places 
1502	3	a	what makes barbershop so likable 
1503	3	a	watching these two actors play against each other so intensely 
1504	4	a	an example of quiet 
1505	3	a	a meditation on faith and madness 
1506	4	a	the production design 
1507	4	a	a comedy that is warm 
1508	4	a	so vivid a portrait of a woman consumed by lust and love and crushed by betrayal that it conjures up the intoxicating fumes and emotional ghosts of a freshly painted rembrandt .
1509	1	a	suspend your disbelief here and now 
1510	2	a	trades run-of-the-mill revulsion for extreme unease .
1511	4	a	... one of the more influential works of the ` korean new wave ' .
1512	3	a	implicitly acknowledges and celebrates the glorious chicanery and self-delusion of this most american of businesses 
1513	4	a	a beautifully tooled action thriller about love and terrorism in korea .
1514	2	a	director-writer bille august ... depicts this relationship with economical grace 
1515	4	a	victor rosa is leguizamo 's best movie work so far 
1516	3	a	birthday girl does n't try to surprise us with plot twists 
1517	4	a	smart 
1518	4	a	topics that could make a sailor blush - but lots of laughs .
1519	3	a	michael moore has perfected the art of highly entertaining 
1520	4	a	a fine production with splendid singing by angela gheorghiu 
1521	2	a	about a boy vividly recalls the cary grant of room for one more 
1522	3	a	none of this is meaningful or memorable 
1523	3	a	the film is a fierce dance of destruction .
1524	3	a	its flame-like 
1525	3	a	may lack the pungent bite of its title 
1526	2	a	... manages to fall closer in quality to silence than to the abysmal hannibal .
1527	1	a	you may think you have figured out the con and the players in this debut film by argentine director fabian bielinsky 
1528	4	a	diane lane works nothing short of a minor miracle in unfaithful .
1529	3	a	takashi miike keeps pushing the envelope : ichi the killer
1530	2	a	a fantastic premise anchors this movie 
1531	3	a	exhilarating but blatantly biased .
1532	3	a	much of what we see is horrible but it 's also undeniably exceedingly clever .
1533	2	a	it understands 
1534	3	a	ramsay succeeds primarily with her typical blend of unsettling atmospherics 
1535	4	a	... a thoughtful what-if for the heart as well as the mind .
1536	3	a	like its bizarre heroine 
1537	4	a	hawn and sarandon form an acting bond that makes the banger sisters a fascinating character study with laughs to spare .
1538	4	a	it 's a fun adventure movie for kids -lrb- of all ages -rrb- that like adventure .
1539	3	a	a very capable nailbiter .
1540	4	a	because the genre is well established 
1541	1	a	`` white oleander 
1542	1	a	it 's like going to a house party and watching the host defend himself against a frothing ex-girlfriend .
1543	2	a	you do n't want to call the cops .
1544	2	a	you want to call domino 's .
1545	3	a	what 's most refreshing about real women have curves is its unforced comedy-drama and its relaxed 
1546	3	a	the low-key direction is pleasingly emphatic in this properly intense 
1547	3	a	secretary is just too original to be ignored .
1548	3	a	that rare film whose real-life basis is 
1549	3	a	smart and fun 
1550	3	a	this is n't a stand up and cheer flick ; it 's a sit down and ponder affair .
1551	4	a	and thanks to kline 's superbly nuanced performance 
1552	3	a	originality ai n't on the menu 
1553	3	a	walter hill 's undisputed is like a 1940s warner bros. .
1554	2	a	b picture 
1555	3	a	this one is not nearly as dreadful as expected .
1556	3	a	in fact 
1557	2	a	with elements cribbed from lang 's metropolis 
1558	2	a	a biopic about crane 's life in the classic tradition but evolves into what has become of us all in the era of video .
1559	3	a	the best of the pierce brosnan james bond films to date .
1560	4	a	thanks to a small star with big heart 
1561	3	a	while the now 72-year-old robert evans been slowed down by a stroke 
1562	4	a	it 's about individual moments of mood 
1563	3	a	the people in jessica are so recognizable and true that 
1564	3	a	a tone poem of transgression .
1565	2	a	creeps you out in high style 
1566	3	a	rubbo runs through a remarkable amount of material in the film 's short 90 minutes .
1567	3	a	visually engrossing 
1568	3	a	this is christmas future for a lot of baby boomers .
1569	3	a	despite a quieter middle section 
1570	4	a	there are scenes of cinematic perfection that steal your heart away .
1571	2	a	spider-man is in the same category as x-men - occasionally brilliant but mostly average 
1572	3	a	the obnoxious title character provides the drama that gives added clout to this doc .
1573	4	a	anyone who welcomes a dash of the avant-garde fused with their humor should take pleasure in this crazed 
1574	4	a	the fun of the movie is the chance it affords to watch jackson 
1575	3	a	saddled with an unwieldy cast of characters and angles 
1576	4	a	it 's something of the ultimate scorsese film 
1577	4	a	mr. caine and mr. fraser are the whole show here 
1578	2	a	a frustrating yet deeply watchable melodrama that makes you think it 's a tougher picture than it is .
1579	3	a	a giddy and provocative sexual romp that has something to say .
1580	3	a	-lrb- russell -rrb- makes good b movies -lrb- the mask 
1581	3	a	otto-sallies has a real filmmaker 's eye .
1582	3	a	this is a smart movie that knows its classical music 
1583	3	a	the film has an infectious enthusiasm and we 're touched by the film 's conviction that all life centered on that place 
1584	3	a	beautifully reclaiming the story of carmen and recreating it an in an african idiom .
1585	4	a	the camera soars above the globe in dazzling panoramic shots that make the most of the large-screen format 
1586	3	a	a flawed but engrossing thriller .
1587	4	a	demonstrates the unusual power of thoughtful 
1588	3	a	expect no major discoveries 
1589	3	a	the success of undercover brother is found in its ability to spoof both black and white stereotypes equally .
1590	3	a	this is the kind of subject matter that could so easily have been fumbled by a lesser filmmaker 
1591	3	a	cox creates a fluid and mesmerizing sequence of images to match the words of nijinsky 's diaries .
1592	2	a	what bloody sunday lacks in clarity 
1593	3	a	its adult themes of familial separation and societal betrayal are head and shoulders above much of the director 's previous popcorn work .
1594	4	a	director nancy savoca 's no-frills record of a show forged in still-raw emotions captures the unsettled tenor of that post 9-11 period far better than a more measured or polished production ever could .
1595	3	a	the film grows on you .
1596	2	a	and how .
1597	3	a	one thing you have to give them credit for : the message of the movie is consistent with the messages espoused in the company 's previous video work .
1598	2	a	halloween : resurrection is n't exactly quality cinema 
1599	3	a	as banal as the telling may be -- and at times 
1600	4	a	romantic comedy and dogme 95 filmmaking may seem odd bedfellows 
1601	4	a	the most wondrous love story in years 
1602	4	a	some movies suck you in despite their flaws 
1603	3	a	my wife is an actress works as well as it does because -lrb- the leads -rrb- are such a companionable couple .
1604	4	a	with spy kids 2 : the island of lost dreams 
1605	3	a	based on dave barry 's popular book of the same name 
1606	4	a	bouquet gives a performance that is masterly .
1607	4	a	a poignant comedy that offers food for thought .
1608	4	a	... a series of tales told with the intricate preciseness of the best short story writing .
1609	3	a	if you 're content with a clever pseudo-bio that manages to have a good time as it doles out pieces of the famous director 's life 
1610	3	a	this filmed tosca -- not the first 
1611	1	a	i 'll stay with the stage versions 
1612	3	a	while the path may be familiar 
1613	3	a	an engaging criminal romp that will have viewers guessing just who 's being conned right up to the finale .
1614	3	a	the picture runs a mere 84 minutes 
1615	4	a	it 's a head-turner -- thoughtfully written 
1616	3	a	it asks nothing of the audience other than to sit back and enjoy a couple of great actors hamming it up .
1617	3	a	it is as uncompromising as it is nonjudgmental 
1618	3	a	`` barbershop '' is a good-hearted ensemble comedy with a variety of quirky characters and an engaging story .
1619	4	a	tully is in many ways the perfect festival film : a calm 
1620	4	a	i like this movie a lot .
1621	3	a	i like that smith 
1622	2	a	... the implication is kissinger may have decided that -- when it comes to truncheoning -- it 's better to give than to receive .
1623	3	a	` what 's the russian word for wow !? '
1624	3	a	kiarostami has crafted a deceptively casual ode to children and managed to convey a tiny sense of hope .
1625	4	a	i had more fun watching spy than i had with most of the big summer movies .
1626	3	a	what lee does so marvelously compelling is present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america ... sketchy but nevertheless gripping portrait of jim brown 
1627	2	a	murder by numbers ' is n't a great movie 
1628	3	a	for those of an indulgent 
1629	3	a	what -lrb- denis -rrb- accomplishes in his chilling 
1630	4	a	a well-done film of a self-reflexive 
1631	4	a	texan director george ratliff had unlimited access to families and church meetings 
1632	3	a	the rich performances by friel -- and especially williams 
1633	3	a	the new insomnia is a surprisingly faithful remake of its chilly predecessor 
1634	4	a	a film in a class with spike lee 's masterful do the right thing .
1635	4	a	jagger 
1636	2	a	greengrass -lrb- working from don mullan 's script -rrb- forgoes the larger socio-political picture of the situation in northern ireland in favour of an approach that throws one in the pulsating thick of a truly frightening situation .
1637	3	a	a thought-provoking and often-funny drama about isolation .
1638	4	a	whatever one makes of its political edge 
1639	3	a	mama africa pretty much delivers on that promise .
1640	2	a	it does give you a peek .
1641	2	a	the main problem being that it 's only a peek .
1642	3	a	roman polanski 's autobiographical gesture at redemption is better than ` shindler 's list ' - it is more than merely a holocaust movie .
1643	2	a	a perfectly respectable 
1644	4	a	romanek 's themes are every bit as distinctive as his visuals .
1645	3	a	beyond the cleverness 
1646	2	a	seeing seinfeld at home as he watches his own appearance on letterman with a clinical eye reminds you that the key to stand-up is to always make it look easy 
1647	4	a	speaks eloquently about the symbiotic relationship between art and life .
1648	3	a	the work of an artist tormented by his heritage 
1649	1	a	the audacity to view one of shakespeare 's better known tragedies as a dark comedy is 
1650	4	a	this is an exercise in chilling style 
1651	3	a	an uncomfortable experience 
1652	4	a	hailed as a clever exercise in neo-hitchcockianism 
1653	3	a	funny and also heartwarming without stooping to gooeyness .
1654	2	a	at the film 's centre is a precisely layered performance by an actor in his mid-seventies 
1655	3	a	the viewer takes great pleasure in watching the resourceful molly stay a step ahead of her pursuers .
1656	3	a	with amazing finesse 
1657	4	a	director charles stone iii applies more detail to the film 's music than to the story line ; what 's best about drumline is its energy .
1658	4	a	a heroic tale of persistence that is sure to win viewers ' hearts .
1659	2	a	it 's all a rather shapeless good time ...
1660	3	a	has far more energy 
1661	3	a	a little better than sorcerer 's stone .
1662	3	a	a chilling movie without oppressive gore .
1663	3	a	a uniquely sensual metaphorical dramatization of sexual obsession that spends a bit too much time on its fairly ludicrous plot .
1664	3	a	if you like peace 
1665	4	a	be prepared to cling to the edge of your seat 
1666	3	a	the ring never lets you off the hook .
1667	4	a	thumbs up to paxton for not falling into the hollywood trap and making a vanity project with nothing new to offer .
1668	4	a	at once disarmingly straightforward and strikingly devious .
1669	4	a	if you like quirky 
1670	4	a	sensitive ensemble performances and good period reconstruction add up to a moving tragedy with some buoyant human moments .
1671	1	a	it 's not the least of afghan tragedies that this noble warlord would be consigned to the dustbin of history .
1672	4	a	it 's a lovely 
1673	4	a	the script by david koepp is perfectly serviceable and because he gives the story some soul ... he elevates the experience to a more mythic level .
1674	3	a	this is a visually stunning rumination on love 
1675	3	a	short-story quaint 
1676	3	a	it 's always fascinating to watch marker the essayist at work .
1677	3	a	a quiet family drama with a little bit of romance and a dose of darkness .
1678	3	a	the tasteful little revision works wonders 
1679	3	a	kosminsky ... puts enough salt into the wounds of the tortured and self-conscious material to make it sting .
1680	4	a	one of the greatest films i 've ever seen .
1681	4	a	its gentle 
1682	4	a	about as big a crowdpleaser as they possibly come .
1683	3	a	bound to appeal to women looking for a howlingly trashy time .
1684	2	a	even these tales of just seven children seem at times too many 
1685	2	a	every child 's story is what matters .
1686	3	a	this film can only point the way -- but thank goodness for this signpost .
1687	4	a	a poignant and gently humorous parable that loves its characters and communicates something rather beautiful about human nature .
1688	2	a	real women have curves does n't offer any easy answers .
1689	2	a	vampire epic succeeds as spooky action-packed trash of the highest order .
1690	3	a	one of the funniest motion pictures of the year 
1691	3	a	while somewhat less than it might have been 
1692	3	a	like the chilled breath of oral storytelling frozen onto film .
1693	3	a	a charmer from belgium .
1694	4	a	a wild 
1695	3	a	jackie chan movies are a guilty pleasure - he 's easy to like and always leaves us laughing .
1696	3	a	brown sugar signals director rick famuyiwa 's emergence as an articulate 
1697	3	a	with exquisite craftsmanship ... olivier assayas has fashioned an absorbing look at provincial bourgeois french society .
1698	3	a	it 's rare for any movie to be as subtle and touching as the son 's room .
1699	3	a	it has a way of seeping into your consciousness 
1700	2	a	maelstrom is a deliberately unsteady mixture of stylistic elements .
1701	4	a	-lrb- leigh -rrb- has a true talent for drawing wrenching performances from his actors -lrb- improvised over many months -rrb- and for conveying the way tiny acts of kindness make ordinary life survivable .
1702	3	a	-lrb- d -rrb- espite its familiar subject matter 
1703	3	a	the ingenious construction -lrb- adapted by david hare from michael cunningham 's novel -rrb- constantly flows forwards and back 
1704	3	a	assured 
1705	3	a	the bottom line is the piece works brilliantly .
1706	3	a	it was only a matter of time before some savvy producer saw the potential success inherent in the mixture of bullock bubble and hugh goo .
1707	3	a	it is scott 's convincing portrayal of roger the sad cad that really gives the film its oomph .
1708	3	a	while this movie 
1709	3	a	meyjes ... has done his homework and soaked up some jazzy new revisionist theories about the origins of nazi politics and aesthetics .
1710	3	a	aside from rohmer 's bold choices regarding point of view 
1711	2	a	what ` dumb and dumber ' would have been without the vulgarity and with an intelligent 
1712	4	a	... a vivid 
1713	3	a	you would n't want to live waydowntown 
1714	2	a	films are made of little moments .
1715	3	a	changing lanes tries for more .
1716	3	a	it does n't reach them 
1717	3	a	when the movie mixes the cornpone and the cosa nostra 
1718	3	a	the story is a rather simplistic one : grief drives her 
1719	3	a	terrific casting and solid execution give all three stories life .
1720	3	a	a hard look at one man 's occupational angst and its subsequent reinvention 
1721	4	a	-lrb- ramsay -rrb- visually transforms the dreary expanse of dead-end distaste the characters inhabit into a poem of art 
1722	3	a	frequent flurries of creative belly laughs and genuinely enthusiastic performances ... keep the movie slaloming through its hackneyed elements with enjoyable ease .
1723	4	a	at its best 
1724	3	a	the plot of the comeback curlers is n't very interesting actually 
1725	4	a	10 minutes into the film you 'll be white-knuckled and unable to look away .
1726	4	a	it 's a beautiful film 
1727	1	a	could this be the first major studio production shot on video tape instead of film ?
1728	4	a	not since ghostbusters has a film used manhattan 's architecture in such a gloriously goofy way .
1729	3	a	as tricky and satisfying as any of david mamet 's airless cinematic shell games .
1730	4	a	the universal theme of becoming a better person through love has never been filmed more irresistibly than in ` baran . '
1731	2	a	cube 's charisma and chemistry compensate for corniness and cliche .
1732	2	a	with lesser talents 
1733	2	a	with freeman and judd 
1734	4	a	as a director 
1735	3	a	the film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders 
1736	3	a	daughter from danang sticks with its subjects a little longer and tells a deeper story
1737	3	a	a coming-of-age film that avoids the cartoonish clichés and sneering humor of the genre as it provides a fresh view of an old type -- the uncertain girl on the brink of womanhood .
1738	2	a	the faithful will enjoy this sometimes wry adaptation of v.s. naipaul 's novel 
1739	4	a	a distinguished and thoughtful film 
1740	4	a	barry convinces us he 's a dangerous 
1741	3	a	takes you by the face 
1742	3	a	i do n't feel the least bit ashamed in admitting that my enjoyment came at the expense of seeing justice served 
1743	4	a	it 's a smart 
1744	3	a	nothing overly original 
1745	4	a	changing lanes is an anomaly for a hollywood movie ; it 's a well-written and occasionally challenging social drama that actually has something interesting to say .
1746	4	a	borrows a bit from the classics `` wait until dark '' and `` extremities '' ... but in terms of its style 
1747	2	a	because eight legged freaks is partly an homage to them 
1748	3	a	puts a refreshing and comical spin on the all-too-familiar saga of the contemporary single woman .
1749	3	a	if you grew up on scooby -- you 'll love this movie .
1750	4	a	matthew lillard is born to play shaggy !
1751	3	a	though filmed partly in canada 
1752	4	a	`` spider-man is better than any summer blockbuster we had to endure last summer 
1753	4	a	if you 're a comic fan 
1754	3	a	if you 're not 
1755	2	a	this movie has a strong message about never giving up on a loved one 
1756	4	a	the movie is a trove of delights .
1757	4	a	excellent performances from jacqueline bisset and martha plimpton grace this deeply touching melodrama .
1758	4	a	in a summer of clones 
1759	3	a	while the humor is recognizably plympton 
1760	2	a	jolting into charleston rhythms 
1761	1	a	who cares ? -rrb- .
1762	2	a	an overly melodramatic but somewhat insightful french coming-of-age film ...
1763	3	a	most thrillers send audiences out talking about specific scary scenes or startling moments ; `` frailty '' leaves us with the terrifying message that the real horror may be waiting for us at home .
1764	3	a	close enough in spirit to its freewheeling trash-cinema roots to be a breath of fresh air .
1765	4	a	skillfully weaves both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise .
1766	3	a	damon brings the proper conviction to his role as -lrb- jason bourne -rrb- .
1767	3	a	for the most part 
1768	3	a	as played by ryan gosling 
1769	2	a	this is not chabrol 's best 
1770	3	a	despite its flaws 
1771	3	a	you 'll end up moved .
1772	4	a	if you ever wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camera 
1773	3	a	the woodman seems to have directly influenced this girl-meets-girl love story 
1774	3	a	i loved the look of this film .
1775	3	a	those with a modicum of patience will find in these characters ' foibles a timeless and unique perspective .
1776	4	a	beautiful to watch and holds a certain charm .
1777	2	a	13 conversations may be a bit too enigmatic and overly ambitious to be fully successful 
1778	2	a	the movie is our story as much as it is schmidt 's 
1779	3	a	foster breathes life into a roll that could have otherwise been bland and run of the mill .
1780	3	a	quitting offers piercing domestic drama with spikes of sly humor .
1781	2	a	some people want the ol' ball-and-chain and then there are those who just want the ball and chain .
1782	3	a	-lrb- barry -rrb- gives assassin a disquieting authority .
1783	3	a	it 's refreshing to see a romance this smart .
1784	2	a	at its best -lrb- and it does have some very funny sequences -rrb- looking for leonard reminds you just how comically subversive silence can be .
1785	4	a	as improbable as this premise may seem 
1786	3	a	anyone who ever fantasized about space travel but ca n't afford the $ 20 million ticket to ride a russian rocket should catch this imax offering .
1787	2	a	`` the turntable is now outselling the electric guitar ... ''
1788	3	a	transforms one of -lrb- shakespeare 's -rrb- deepest tragedies into a smart new comedy .
1789	4	a	an intelligent and deeply felt work about impossible 
1790	2	a	it may sound like a mere disease-of - the-week tv movie 
1791	2	a	sayles is making a statement about the inability of dreams and aspirations to carry forward into the next generation .
1792	3	a	as antonia is assimilated into this newfangled community 
1793	3	a	every once in a while 
1794	3	a	on its own staggeringly unoriginal terms 
1795	4	a	it 's never dull and always looks good .
1796	2	a	the tonal shifts are jolting 
1797	4	a	as commander-in-chief of this film 
1798	2	a	with wit and empathy to spare 
1799	4	a	all of it works smoothly under the direction of spielberg 
1800	4	a	the kind of sweet-and-sour insider movie that film buffs will eat up like so much gelati .
1801	4	a	with ` bowling for columbine 
1802	4	a	one of the year 's most weirdly engaging and unpredictable character pieces .
1803	4	a	one of the best inside-show-biz yarns ever .
1804	2	a	none of his actors stand out 
1805	4	a	a terrifically entertaining specimen of spielbergian sci-fi .
1806	4	a	a rare and lightly entertaining look behind the curtain that separates comics from the people laughing in the crowd .
1807	1	a	solondz is so intent on hammering home his message that he forgets to make it entertaining .
1808	4	a	whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini dv 
1809	3	a	it establishes its ominous mood and tension swiftly 
1810	4	a	although what time offers tsai 's usual style and themes 
1811	4	a	a moving and stark reminder that the casualties of war reach much further than we imagine .
1812	4	a	a thoroughly engaging 
1813	3	a	a sloppy 
1814	4	a	... a rich and intelligent film that uses its pulpy core conceit to probe questions of attraction and interdependence and how the heart accomodates practical needs .
1815	3	a	it is an unstinting look at a collaboration between damaged people that may or may not qual
1816	3	a	captures that perverse element of the kafkaesque where identity 
1817	4	a	the actors are simply too good 
1818	2	a	an estrogen opera so intensely feminine that it serves as the antidote -lrb- and cannier doppelganger -rrb- to diesel 's xxx flex-a-thon .
1819	3	a	imamura has said that warm water under a red bridge is a poem to the enduring strengths of women .
1820	4	a	it may also be the best sex comedy about environmental pollution ever made .
1821	3	a	it 's a ripper of a yarn and i for one enjoyed the thrill of the chill .
1822	3	a	naomi watts is terrific as rachel ; her petite frame and vulnerable persona emphasising her plight and isolation .
1823	3	a	a family film that contains some hefty thematic material on time 
1824	4	a	with dickens ' words and writer-director douglas mcgrath 's even-toned direction 
1825	3	a	exactly what its title implies : lusty 
1826	4	a	the film is darkly funny in its observation of just how much more grueling and time-consuming the illusion of work is than actual work .
1827	4	a	a smart 
1828	4	a	a must-see for fans of thoughtful war films and those interested in the sights and sounds of battle .
1829	2	a	i found myself liking the film 
1830	3	a	... rogers 's mouth never stops shut about the war between the sexes and how to win the battle .
1831	3	a	deliberately and skillfully uses ambiguity to suggest possibilities which imbue the theme with added depth and resonance .
1832	2	a	it 's all entertaining enough 
1833	4	a	nicholson 's understated performance is wonderful .
1834	2	a	as warren he stumbles in search of all the emotions and life experiences he 's neglected over the years .
1835	3	a	despite its old-hat set-up and predictable plot 
1836	3	a	another entertaining romp from robert rodriguez .
1837	2	a	it 's not a classic spy-action or buddy movie 
1838	1	a	i am more offended by his lack of faith in his audience than by anything on display here .
1839	3	a	a sharp satire of desperation and cinematic deception .
1840	3	a	tsai convincingly paints a specifically urban sense of disassociation here .
1841	3	a	if you can swallow its absurdities and crudities lagaan really is enormously good fun .
1842	3	a	an unorthodox little film noir organized crime story that includes one of the strangest love stories you will ever see .
1843	3	a	a pleasing 
1844	2	a	-lrb- a -rrb- rare movie that makes us re-assess the basis for our lives and evaluate what is truly ours in a world of meaningless activity .
1845	4	a	all three actresses are simply dazzling 
1846	4	a	an asian neo-realist treasure .
1847	3	a	plummer steals the show without resorting to camp as nicholas ' wounded and wounding uncle ralph .
1848	4	a	it 's a great performance and a reminder of dickens ' grandeur .
1849	1	a	... less a story than an inexplicable nightmare 
1850	4	a	i am highly amused by the idea that we have come to a point in society where it has been deemed important enough to make a film in which someone has to be hired to portray richard dawson .
1851	4	a	a compassionate 
1852	2	a	an original little film about one young woman 's education .
1853	2	a	the film is about the relationships rather than about the outcome .
1854	3	a	and it sees those relationships 
1855	4	a	one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm .
1856	3	a	an instance of an old dog not only learning but inventing a remarkable new trick .
1857	3	a	rodriguez has the chops of a smart-aleck film school brat and the imagination of a big kid ...
1858	3	a	amy and matthew have a bit of a phony relationship 
1859	3	a	garcia and the other actors help make the wobbly premise work .
1860	3	a	it 's surprisingly decent 
1861	3	a	a fascinating 
1862	4	a	it 's no accident that the accidental spy is a solid action pic that returns the martial arts master to top form .
1863	4	a	leave it to the french to truly capture the terrifying angst of the modern working man without turning the film into a cheap thriller 
1864	3	a	the director 
1865	4	a	heartwarming here relies less on forced air than on petter næss ' delicate 
1866	3	a	makes the case for a strong education and good teachers being more valuable in the way they help increase an average student 's self-esteem 
1867	3	a	steers refreshingly clear of the usual cliches .
1868	4	a	`` home movie '' is a sweet treasure and something well worth your time .
1869	4	a	highly recommended viewing for its courage 
1870	3	a	the movie 's thesis -- elegant technology for the masses -- is surprisingly refreshing .
1871	4	a	scott delivers a terrific performance in this fascinating portrait of a modern lothario .
1872	3	a	... wallace is smart to vary the pitch of his movie 
1873	4	a	combines sharp comedy 
1874	3	a	while most films these days are about nothing 
1875	3	a	marshall puts a suspenseful spin on standard horror flick formula .
1876	1	a	as lively an account as seinfeld is deadpan .
1877	3	a	though lan yu lacks a sense of dramatic urgency 
1878	3	a	you may leave the theater with more questions than answers 
1879	3	a	take any 12-year-old boy to see this picture 
1880	2	a	but this is not a movie about an inhuman monster ; it 's about a very human one .
1881	2	a	at times the guys taps into some powerful emotions 
1882	0	a	it 's not a motion picture ; it 's an utterly static picture .
1883	3	a	what makes it worth watching is quaid 's performance .
1884	3	a	soderbergh skims the fat from the 1972 film .
1885	2	a	what 's left is a rich stew of longing .
1886	4	a	it 's the brilliant surfing photography bringing you right inside the massive waves that lifts blue crush into one of the summer 's most pleasurable movies .
1887	3	a	more of the same from taiwanese auteur tsai ming-liang 
1888	3	a	hatfield and hicks make the oddest of couples 
1889	4	a	best of all is garcia 
1890	3	a	the filmmakers try to balance pointed 
1891	3	a	a sobering and powerful documentary about the most severe kind of personal loss : rejection by one 's mother .
1892	2	a	often overwrought and at times positively irritating 
1893	4	a	humorous and heartfelt 
1894	4	a	not many movies have that kind of impact on me these days .
1895	4	a	a poignant lyricism runs through balzac and the little chinese seamstress that transforms this story about love and culture into a cinematic poem .
1896	2	a	this is so de palma .
1897	3	a	if you love him 
1898	2	a	if you do n't ... well 
1899	3	a	rouge is less about a superficial midlife crisis than it is about the need to stay in touch with your own skin 
1900	3	a	the moral shrapnel and mental shellshock will linger long after this film has ended .
1901	3	a	unfolds in a series of achronological vignettes whose cumulative effect is chilling .
1902	3	a	the movie enters a realm where few non-porn films venture 
1903	3	a	although the subject matter may still be too close to recent national events 
1904	3	a	it 's not going to be everyone 's bag of popcorn 
1905	4	a	huppert and girardot give performances of exceptional honesty .
1906	4	a	it has that rare quality of being able to creep the living hell out of you ...
1907	2	a	a cautionary tale about the grandiosity of a college student who sees himself as impervious to a fall .
1908	3	a	an infinitely wittier version of the home alone formula .
1909	2	a	feardotcom 's thrills are all cheap 
1910	4	a	-lrb- hayek -rrb- throws herself into this dream hispanic role with a teeth-clenching gusto 
1911	4	a	mr. deeds is 
1912	2	a	you could love safe conduct -lrb- laissez passer -rrb- for being a subtitled french movie that is 170 minutes long .
1913	1	a	you could hate it for the same reason .
1914	3	a	with we were soldiers 
1915	1	a	` moore is like a progressive bull in a china shop 
1916	2	a	broomfield reveals an ironic manifestation of institutionalized slavery that ties a black-owned record label with a white-empowered police force .
1917	4	a	at just over an hour 
1918	2	a	stuart 's poor-me persona needs a whole bunch of snowball 's cynicism to cut through the sugar coating .
1919	3	a	but once the falcon arrives in the skies above manhattan 
1920	4	a	there is greatness here .
1921	3	a	boasts enough funny dialogue and sharp characterizations to be mildly amusing .
1922	4	a	director juan jose campanella could have turned this into an argentine retread of `` iris '' or `` american beauty 
1923	4	a	if you love the music 
1924	3	a	nakata 's technique is to imply terror by suggestion 
1925	4	a	`` 13 conversations about one thing '' is an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling .
1926	3	a	satin rouge is not a new 
1927	1	a	though an important political documentary 
1928	3	a	cannon 's confidence and laid-back good spirits are 
1929	3	a	in its understanding 
1930	4	a	she may not be real 
1931	4	a	a fiercely clever and subtle film 
1932	2	a	ok arthouse .
1933	2	a	the power of this script 
1934	3	a	the movie itself is far from disappointing 
1935	4	a	about schmidt is undoubtedly one of the finest films of the year .
1936	4	a	if you 're not deeply touched by this movie 
1937	3	a	the charm of revolution os is rather the way it introduces you to new 
1938	1	a	until its final minutes this is a perceptive study of two families in crisis -- and of two girls whose friendship is severely tested by bad luck and their own immaturity .
1939	4	a	offers the flash of rock videos fused with solid performances and eerie atmosphere .
1940	3	a	filmmakers dana janklowicz-mann and amir mann area headed east 
1941	3	a	for all its problems ... the lady and the duke surprisingly manages never to grow boring ... which proves that rohmer still has a sense of his audience .
1942	3	a	an edifying glimpse into the wit and revolutionary spirit of these performers and their era .
1943	3	a	craig bartlett and director tuck tucker should be commended for illustrating the merits of fighting hard for something that really matters .
1944	3	a	the film is saved from are n't - kids-cute sentimentality by a warmth that is n't faked and a stately sense of composition .
1945	4	a	this is one of the year 's best films .
1946	3	a	a fleet-footed and pleasingly upbeat family diversion .
1947	3	a	sorvino is delightful in the central role .
1948	3	a	she nearly glows with enthusiasm 
1949	4	a	it 's immensely ambitious 
1950	4	a	the story 
1951	4	a	great performances 
1952	3	a	`` mr. deeds '' is suitable summer entertainment that offers escapism without requiring a great deal of thought .
1953	3	a	it 's an ambitious film 
1954	3	a	but on the whole 
1955	3	a	chaiken ably balances real-time rhythms with propulsive incident .
1956	4	a	this is an extraordinary film 
1957	4	a	in a summer overrun with movies dominated by cgi aliens and super heroes 
1958	3	a	there 's just something about watching a squad of psychopathic underdogs whale the tar out of unsuspecting lawmen that reaches across time and distance .
1959	4	a	a funny and touching film that is gorgeously acted by a british cast to rival gosford park 's .
1960	3	a	there 's nothing more satisfying during a summer of event movies than a spy thriller like the bourne identity that 's packed with just as much intelligence as action .
1961	2	a	i 'm not generally a fan of vegetables but this batch is pretty cute .
1962	2	a	qutting may be a flawed film 
1963	4	a	beautifully crafted 
1964	4	a	a thoughtful and surprisingly affecting portrait of a screwed-up man who dared to mess with some powerful people 
